c_link,domain,category,c_title,c_retail_price,c_sale_price,c_image-src,c_season_tag,c_product_url,c_product_id,matchlink,m_title,m_retail_price,m_sale_price,m_image-src,m_product_id,m_season_tag
https://www.cettire.com/au/products/bally-logo-canvas-tote-bag-947469335,ballyofswitzerland.tw,Bags,Logo Canvas Tote Bag,776.88,390.19,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/7962cf7646b4d1c86af5660da2f6b243.jpg,,https://www.cettire.com/au/products/bally-logo-canvas-tote-bag-947469335,cmVhY3Rpb24vcHJvZHVjdDpaUXk3QUpxdXE5eUYzaWJtSA==,https://ballyofswitzerland.tw/products/akelei-tote-bag,AKELEI Canvas Tote Bag,837.19,,ballyofswitzerland.tw/cdn/shop/files/BALLY_WAE05B_CV011_I135O_01_360x.jpg?v=1710825631,6307808,
https://www.cettire.com/au/products/bally-logo-embossed-top-handle-bag-949021474,ballyofswitzerland.tw,Bags,Logo Embossed Top Handle Bag,1562.24,869.34,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/3dd7c9dd8cceb0d8b7e68f84bffcef9d.jpg,,https://www.cettire.com/au/products/bally-logo-embossed-top-handle-bag-949021474,cmVhY3Rpb24vcHJvZHVjdDpHMmtReUI5cWtoQ2pUQUJhcQ==,https://ballyofswitzerland.tw/products/code-%E6%8B%89%E9%8D%8A%E6%89%98%E7%89%B9%E5%8C%85,CODE Zip-Up Tote Bag,1724.21,1206.95,https://ballyofswitzerland.tw/cdn/shop/files/BALLY_WAE05Y_VT828_U901O_01_1800x1800.jpg?v=1737020293,6310780,Final Sale
https://www.cettire.com/au/products/bally-aviator-frame-sunglasses-918926558,NA,Sunglasses/Glasses,Aviator Frame Sunglasses,424.56,223.6,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/4744e028a440142dd29f311d6e1e58c5.jpg,,https://www.cettire.com/au/products/bally-aviator-frame-sunglasses-918926558,cmVhY3Rpb24vcHJvZHVjdDo4VEdLa2NpYXFBU3k5REZqUQ==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-aviator-frame-sunglasses-948737712,NA,Sunglasses/Glasses,Aviator Frame Sunglasses,443.1,227.12,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/cf2416a041b924a95a9f6fb7d52412b1.jpg,,https://www.cettire.com/au/products/bally-aviator-frame-sunglasses-948737712,cmVhY3Rpb24vcHJvZHVjdDp4NHR4c3lqMnBLa0JzU0tMWA==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-aviator-frame-sunglasses-948737714,NA,Sunglasses/Glasses,Aviator Frame Sunglasses,443.1,227.12,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/16d391d2d615f021c35a2c5227dc6ce0.jpg,,https://www.cettire.com/au/products/bally-aviator-frame-sunglasses-948737714,cmVhY3Rpb24vcHJvZHVjdDplZkVtRHZhNzNSOVJxM3VqZw==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-aviator-frame-sunglasses-948737742,NA,Sunglasses/Glasses,Aviator Frame Sunglasses,434.97,228.81,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/be71173bb67aa48298fe77b235bc3e72.jpg,,https://www.cettire.com/au/products/bally-aviator-frame-sunglasses-948737742,cmVhY3Rpb24vcHJvZHVjdDpmaW1BdG5lNnNQZ3ZEZ1djaw==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-bar-ellipse-logo-printed-crossbody-bag-933732273,NA,Bags,Bar Ellipse Logo Printed Crossbody Bag,1091.02,574.84,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/15af91d5b4422bd5d31a54bcf7d9bb5a.jpg,,https://www.cettire.com/au/products/bally-bar-ellipse-logo-printed-crossbody-bag-933732273,cmVhY3Rpb24vcHJvZHVjdDpmTXlEN0pUakpKNTlLSEh1Wg==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-cat-eye-frame-glasses-948737876,NA,Sunglasses/Glasses,Cat-Eye Frame Glasses,434.97,228.81,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/b5d2018b247a3df936f817ca606f28b4.jpg,,https://www.cettire.com/au/products/bally-cat-eye-frame-glasses-948737876,cmVhY3Rpb24vcHJvZHVjdDp4WVFvY253MzdvakVpbW1Ddw==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-cat-eye-frame-sunglasses-918926516,NA,Sunglasses/Glasses,Cat-Eye Frame Sunglasses,379.4,201.03,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/93bc74ece852bdc0f78cc3c440007ad5.jpg,,https://www.cettire.com/au/products/bally-cat-eye-frame-sunglasses-918926516,cmVhY3Rpb24vcHJvZHVjdDpFM2RYZU1ub3MyWXJjRkpyTg==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-cat-eye-frame-sunglasses-948737754,NA,Sunglasses/Glasses,Cat-Eye Frame Sunglasses,415.33,218.99,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/2417e6b06902dc58310fc75f6cf8b461.jpg,,https://www.cettire.com/au/products/bally-cat-eye-frame-sunglasses-948737754,cmVhY3Rpb24vcHJvZHVjdDpSNFJ3OUo4ZmFySFpLRWdpbQ==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-cathye-round-toe-padded-boots-917633020,NA,Shoes,Cathye Round Toe Padded Boots,1540.96,424.2,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/ce0eb16e973444dec1c96388e38cc503.jpg,,https://www.cettire.com/au/products/bally-cathye-round-toe-padded-boots-917633020,cmVhY3Rpb24vcHJvZHVjdDphR2NaQ3ppc0NTbXJIdEo4dg==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-collared-button-up-trench-coat-927959341,NA,Clothes,Collared Button-Up Trench Coat,4051.39,2591.89,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/5b194c435428915ea1c58988fbf13284.jpg,,https://www.cettire.com/au/products/bally-collared-button-up-trench-coat-927959341,cmVhY3Rpb24vcHJvZHVjdDptOWdCRmFLTFdDU0QyWXk1Sw==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-deco-top-handle-bag-956232038,NA,Bags,Deco Top Handle Bag,3013.34,2016.39,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/3bb1ac10d9961ac7200699fb96605156.jpg,New Season,https://www.cettire.com/au/products/bally-deco-top-handle-bag-956232038,956232038,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-embellished-slip-on-flat-shoes-952283608,NA,Shoes,Embellished Slip-On Flat Shoes,1365.9,1047.54,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/bfa5b1af5f2deede3acfd94689028e0a.jpg,New Season,https://www.cettire.com/au/products/bally-embellished-slip-on-flat-shoes-952283608,952283608,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-geometric-frame-glasses-948737842,NA,Sunglasses/Glasses,Geometric Frame Glasses,395.7,209.17,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/dbad8545c3aceb4f1b8b3f1440e18fe9.jpg,,https://www.cettire.com/au/products/bally-geometric-frame-glasses-948737842,cmVhY3Rpb24vcHJvZHVjdDo2SGJ5ck5wTTM1d1FNMzdtcg==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-geometric-frame-glasses-948737844,NA,Sunglasses/Glasses,Geometric Frame Glasses,395.7,209.17,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/9bea0737fdfde49c8c43483ce5e66544.jpg,,https://www.cettire.com/au/products/bally-geometric-frame-glasses-948737844,cmVhY3Rpb24vcHJvZHVjdDpaTk5XYkRCNjliWktOQkVXdg==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-graphic-printed-crewneck-t-shirt-935083479,NA,Clothes,Graphic Printed Crewneck T-Shirt,502,232.03,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/ca6b5ad958ed2f8403f852baf9fcbd9d.jpg,,https://www.cettire.com/au/products/bally-graphic-printed-crewneck-t-shirt-935083479,935083479,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-graphic-printed-hoodie-920292304,NA,Clothes,Graphic Printed Hoodie,992.85,554.31,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/3020c26d4936c1f296c42e569f1508c3.jpg,,https://www.cettire.com/au/products/bally-graphic-printed-hoodie-920292304,cmVhY3Rpb24vcHJvZHVjdDpTRk45ZUhidVdua3J2OWZZQQ==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-irregular-frame-sunglasses-948737708,NA,Sunglasses/Glasses,Irregular Frame Sunglasses,560.9,258.54,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/33da727ae98cb4b2415b4185fecc1f9d.jpg,,https://www.cettire.com/au/products/bally-irregular-frame-sunglasses-948737708,cmVhY3Rpb24vcHJvZHVjdDpzbW1QenlFTVp3WUhDdmFpWQ==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-logo-detailed-sli-on-loafers-935672491,NA,Shoes,Logo Detailed Sli-On Loafers,953.59,562.48,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/e94a9adf5259d7cc8badc3e1a9a96538.jpg,,https://www.cettire.com/au/products/bally-logo-detailed-sli-on-loafers-935672491,935672491,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-logo-embroidered-baseball-cap-949021163,NA,Clothes,Logo Embroidered Baseball Cap,462.71,270.99,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/6f00172f6576a07a0fc8afd983eb5d64.jpg,,https://www.cettire.com/au/products/bally-logo-embroidered-baseball-cap-949021163,cmVhY3Rpb24vcHJvZHVjdDpubUFRNUI0NDV4SlRZVFFLNw==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-logo-lettering-zipped-card-holder-957056259,NA,Wallets & Card Holders,Logo Lettering Zipped Card Holder,472.55,322.6,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/3bfcf26697d4c9821265e25d12216b5c.jpg,New Season,https://www.cettire.com/au/products/bally-logo-lettering-zipped-card-holder-957056259,957056259,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-logo-motif-plaque-flat-shoes-931634178,NA,Shoes,Bally Logo Motif Plaque Flat Shoes,1483.71,710.91,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/9e1c9d8a17974267caa4f60ab86b9638.jpg,New Season,https://www.cettire.com/au/products/bally-logo-motif-plaque-flat-shoes-931634178,931634178,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-logo-patch-buttoned-jumper-956231593,NA,Clothes,Logo Patch Buttoned Jumper,1287.37,872.6,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/ed681cc9f5184b53040b5e704ffcb0c2.jpg,New Season,https://www.cettire.com/au/products/bally-logo-patch-buttoned-jumper-956231593,cmVhY3Rpb24vcHJvZHVjdDpnbkI4YWtRZm9RVFozaDdFeg==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-logo-plaque-slip-on-loafers-941423412,NA,Shoes,Logo Plaque Slip-On Loafers,1130.29,645.7,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/97a306c1da14be80164b520c44c78710.jpg,,https://www.cettire.com/au/products/bally-logo-plaque-slip-on-loafers-941423412,cmVhY3Rpb24vcHJvZHVjdDpaU0FSdG9KSHRCcllwOHQ0Sw==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-logo-printed-bi-fold-wallet-926113354,NA,Wallets & Card Holders,Logo-Printed Bi-Fold Wallet,639.44,278.33,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/623f4b9e6e17d5f51594897c258fda98.jpg,,https://www.cettire.com/au/products/bally-logo-printed-bi-fold-wallet-926113354,cmVhY3Rpb24vcHJvZHVjdDpqQzhIajVRakFQd0x2TFBDeg==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-logo-printed-crewneck-t-shirt-933838952,NA,Clothes,Logo Printed Crewneck T-Shirt,492.19,227.62,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/ca96ac03baa0a7829f31d1c10f3faa71.jpg,,https://www.cettire.com/au/products/bally-logo-printed-crewneck-t-shirt-933838952,933838952,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-logo-printed-crewneck-t-shirt-941082904,NA,Clothes,Logo-Printed Crewneck T-Shirt,502,254.12,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/0a97da1f3731065792ba3049f14277a0.jpg,,https://www.cettire.com/au/products/bally-logo-printed-crewneck-t-shirt-941082904,941082904,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-logo-printed-lace-up-sneakers-953834694,NA,Shoes,Logo Printed Lace-Up Sneakers,698.34,404.76,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/dcc0442e6ef95bf3a50ce1555264c9e2.jpg,New Season,https://www.cettire.com/au/products/bally-logo-printed-lace-up-sneakers-953834694,953834694,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-logo-printed-studded-shoulder-bag-945864360,NA,Bags,Beckett Logo Printed Studded Shoulder Bag,1758.58,1033.4,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/9b6ceb1b6d3c149c7da6bb7abf38b465.jpg,,https://www.cettire.com/au/products/bally-logo-printed-studded-shoulder-bag-945864360,945864360,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-logo-printed-top-handle-bag-939176623,NA,Bags,Logo Printed Top Handle Bag,698.34,351.31,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/e72f79b0d8699ed44c1aa9b59a8629ad.jpg,,https://www.cettire.com/au/products/bally-logo-printed-top-handle-bag-939176623,939176623,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-logo-printed-zipped-crossbody-bag-916893657,NA,Bags,Logo-Printed Zipped Crossbody Bag,1424.8,749.08,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/9407763d013722a2d1db80b89d684e7b.jpg,,https://www.cettire.com/au/products/bally-logo-printed-zipped-crossbody-bag-916893657,cmVhY3Rpb24vcHJvZHVjdDplaGRUemRmUUJmTFBqNzhqYQ==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-logo-printed-zipped-shoulder-bag-916930955,NA,Bags,Logo-Printed Zipped Shoulder Bag,1758.58,923.31,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/465a909b8f8f6c96fdfe08abc95786a3.jpg,,https://www.cettire.com/au/products/bally-logo-printed-zipped-shoulder-bag-916930955,cmVhY3Rpb24vcHJvZHVjdDpUV0NCYVJobXRlcnBIQjZrcA==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-long-sleeved-striped-buttoned-shirt-939775033,NA,Clothes,Long Sleeved Striped Buttoned Shirt,735.65,337.17,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/58ba136b8be37dfc04d01b46cc9fa08c.jpg,,https://www.cettire.com/au/products/bally-long-sleeved-striped-buttoned-shirt-939775033,cmVhY3Rpb24vcHJvZHVjdDpLYVp1ZTl5dFFNckRNQkxtSw==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-melys-lace-up-sneakers-916204348,NA,Shoes,Melys Lace-Up Sneakers,973.22,703.84,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/85ea921d68af4f2aee282e937af5f18c.jpg,,https://www.cettire.com/au/products/bally-melys-lace-up-sneakers-916204348,916204348,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-mid-rise-straight-leg-jeans-939775027,NA,Clothes,Mid-Rise Straight-Leg Jeans,990.89,452.03,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/2b1792c0b699e1f8f3f21601f5cfc043.jpg,,https://www.cettire.com/au/products/bally-mid-rise-straight-leg-jeans-939775027,939775027,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-motif-printed-hoodie-920534919,NA,Clothes,Motif Printed Drawstring Hoodie,1091.02,608.62,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/0d1693d545bf13bbd31bbf82f96ad1eb.jpg,,https://www.cettire.com/au/products/bally-motif-printed-hoodie-920534919,cmVhY3Rpb24vcHJvZHVjdDp3RmN4VEFzR0o4SGhrRkRaTA==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-navigator-frame-sunglasses-948737716,NA,Sunglasses/Glasses,Navigator Frame Sunglasses,443.1,227.12,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/eaa3865ca45d71603250be4ba39d18ef.jpg,,https://www.cettire.com/au/products/bally-navigator-frame-sunglasses-948737716,cmVhY3Rpb24vcHJvZHVjdDpUY2lrbktGWXo0VEpKOU1zZQ==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-outline-low-top-sneakers-943698593,NA,Shoes,Outline Low-Top Sneakers,1071.39,679.1,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/814c3217e99b2fb432c320e44dab0c7e.jpg,,https://www.cettire.com/au/products/bally-outline-low-top-sneakers-943698593,cmVhY3Rpb24vcHJvZHVjdDplUWlFUnFETFNUQlh0NEpTWg==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-oval-frame-glasses-934664362,NA,Sunglasses/Glasses,Oval Frame Glasses,434.97,228.81,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/46c238a4d749ea1d044ad99584b6fab9.jpg,,https://www.cettire.com/au/products/bally-oval-frame-glasses-934664362,cmVhY3Rpb24vcHJvZHVjdDpidGhkaTNXaUVSTHp1bVB0TQ==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-oval-frame-glasses-948737816,NA,Sunglasses/Glasses,Oval Frame Glasses,376.06,199.36,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/d5e821193190d13ef0f14c878f0c9f15.jpg,,https://www.cettire.com/au/products/bally-oval-frame-glasses-948737816,cmVhY3Rpb24vcHJvZHVjdDptOWQzRlNGN1FTdnIyR1A2VA==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-oval-frame-glasses-948737818,NA,Sunglasses/Glasses,Oval Frame Glasses,336.8,179.72,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/545b8e960c6f26f5419b1ce07c23a5dd.jpg,,https://www.cettire.com/au/products/bally-oval-frame-glasses-948737818,cmVhY3Rpb24vcHJvZHVjdDo4VEJoOXJBaXBDWVdvcUh1dA==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-oval-frame-glasses-948737820,NA,Sunglasses/Glasses,Oval Frame Glasses,336.8,179.72,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/8fa0461f6b7196de2170e4d688b4980d.jpg,,https://www.cettire.com/au/products/bally-oval-frame-glasses-948737820,cmVhY3Rpb24vcHJvZHVjdDpHZ1lDM05HNk5OY0FuWVF5Sw==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-oval-frame-glasses-948737822,NA,Sunglasses/Glasses,Oval Frame Glasses,336.8,179.72,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/a3b3173bd95666da653ad829fced3ab1.jpg,,https://www.cettire.com/au/products/bally-oval-frame-glasses-948737822,cmVhY3Rpb24vcHJvZHVjdDpLRWtvWVFBTnkzTFpiYlh5dQ==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-oval-frame-glasses-948737848,NA,Sunglasses/Glasses,Oval Frame Glasses,434.97,228.81,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/acfa7b2c3d7af7815d46afac0a97df19.jpg,,https://www.cettire.com/au/products/bally-oval-frame-glasses-948737848,cmVhY3Rpb24vcHJvZHVjdDp3eXJoWUNuWHR4cnJNaXFwQw==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-oval-frame-sunglasses-948737710,NA,Sunglasses/Glasses,Oval Frame Sunglasses,482.37,223.2,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/d653d4a31d1920200c7bddf74abb0624.jpg,,https://www.cettire.com/au/products/bally-oval-frame-sunglasses-948737710,cmVhY3Rpb24vcHJvZHVjdDpSUnRkQnVHSDRTMm5wWHhtZg==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-rectangle-frame-glasses-948737850,NA,Sunglasses/Glasses,Rectangle Frame Glasses,395.7,209.17,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/9015e6afcdb3779f8fbf97588f635ec2.jpg,,https://www.cettire.com/au/products/bally-rectangle-frame-glasses-948737850,cmVhY3Rpb24vcHJvZHVjdDpSb1R0Unc3UVNZUjZpb29vRA==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-rectangle-frame-glasses-948737852,NA,Sunglasses/Glasses,Rectangle Frame Glasses,395.7,209.17,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/90c7d6ab33bb1a38313cee2ef2fd63a4.jpg,,https://www.cettire.com/au/products/bally-rectangle-frame-glasses-948737852,cmVhY3Rpb24vcHJvZHVjdDpNZnpYRkZwNUhRa2RhN3l5Tg==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-rectangle-frame-glasses-948737870,NA,Sunglasses/Glasses,Rectangle Frame Glasses,541.27,249.7,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/723ec658d042af750efaa130c2ffe465.jpg,,https://www.cettire.com/au/products/bally-rectangle-frame-glasses-948737870,cmVhY3Rpb24vcHJvZHVjdDpOdE5wZk5ZVEFTWEtzTDNHcA==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-rectangle-frame-sunglasses-918926514,NA,Sunglasses/Glasses,Rectangle Frame Sunglasses,379.4,201.03,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/55db5faa18a5f7a079b4a9597c87f4db.jpg,,https://www.cettire.com/au/products/bally-rectangle-frame-sunglasses-918926514,cmVhY3Rpb24vcHJvZHVjdDpCWEVZaDM3cFh3SGNza2ozdg==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-rectangle-frame-sunglasses-918926524,NA,Sunglasses/Glasses,Rectangle Frame Sunglasses,379.4,201.03,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/8d436424dbf78fcb735673de906f109b.jpg,,https://www.cettire.com/au/products/bally-rectangle-frame-sunglasses-918926524,cmVhY3Rpb24vcHJvZHVjdDpNWENQYzRocmsyWEZFcXczSw==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-rectangle-frame-sunglasses-918926540,NA,Sunglasses/Glasses,Rectangle Frame Sunglasses,492.3,233.99,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/c2da49d5a5927c822854ab513252175c.jpg,,https://www.cettire.com/au/products/bally-rectangle-frame-sunglasses-918926540,cmVhY3Rpb24vcHJvZHVjdDpRR2NURUN6VGNyaUZwYllvVA==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-rectangle-frame-sunglasses-918926550,NA,Sunglasses/Glasses,Rectangle Frame Sunglasses,420.04,221.35,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/60ab062f3fa302323b8f101ca9c80120.jpg,,https://www.cettire.com/au/products/bally-rectangle-frame-sunglasses-918926550,cmVhY3Rpb24vcHJvZHVjdDpDdG5oNWlqWGdwalpEYm8zWA==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-rectangular-frame-glasses-934664354,NA,Sunglasses/Glasses,Rectangular Frame Glasses,317.16,169.91,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/a27582dbacd15c998a6cac8e6eba7c1f.jpg,,https://www.cettire.com/au/products/bally-rectangular-frame-glasses-934664354,cmVhY3Rpb24vcHJvZHVjdDpQQzJzaUJjZVhnNkprNWtCbw==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-retro-stripe-detail-lace-up-sneakers-954815812,NA,Shoes,Retro Stripe-Detail Lace-Up Sneakers,698.34,404.76,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/5749bc8605226da14cc43ca92502eecd.jpg,New Season,https://www.cettire.com/au/products/bally-retro-stripe-detail-lace-up-sneakers-954815812,954815812,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-round-frame-sunglasses-934664226,NA,Sunglasses/Glasses,Round Frame Sunglasses,474.23,225.86,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/e576d0565b59bb168acb0febe6008efa.jpg,,https://www.cettire.com/au/products/bally-round-frame-sunglasses-934664226,cmVhY3Rpb24vcHJvZHVjdDp6ZjhhemF0RGg4am14M29NZg==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-round-frame-sunglasses-948737704,NA,Sunglasses/Glasses,Round Frame Sunglasses,443.1,227.12,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/c6dd8f06502ddc3cccc65196630dd5df.jpg,,https://www.cettire.com/au/products/bally-round-frame-sunglasses-948737704,cmVhY3Rpb24vcHJvZHVjdDpxaW9oVE43ejdOQ2RaOEpFeA==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-round-frame-sunglasses-948737718,NA,Sunglasses/Glasses,Round Frame Sunglasses,474.23,225.86,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/9056a0b7ddbb9e1a93092c3b2ea2df3e.jpg,,https://www.cettire.com/au/products/bally-round-frame-sunglasses-948737718,cmVhY3Rpb24vcHJvZHVjdDpERXJ4a0dLQkRHYzJydzI3Yw==,NA,NA,,,NA,NA,NA
https://www.cettire.com/au/products/bally-round-frame-sunglasses-948737726,NA,Sunglasses/Glasses,Round Frame Sunglasses,474.23,225.86,https://d3vfig6e0r0snz.cloudfront.net/rcYjnYuenaTH5vyDF/images/products/778d56e33c5212ee40e1a3f4559fc8bc.jpg,,https://www.cettire.com/au/products/bally-round-frame-sunglasses-948737726,cmVhY3Rpb24vcHJvZHVjdDozMkZFRjZSQnlHZGdpOThqVA==,NA,NA,,,NA,NA,NA
